#------------------------------------------------------------
# Velocity Vs Time
#------------------------------------------------------------
#Time (ps), Velocity (m/s)
                4.17,          5997.400635
                4.18,            4871.2071
                4.19,          5186.434147
                 4.2,          5465.617026
                4.21,          5495.234322
                4.22,          5216.737058
                4.23,           5327.33388
                4.24,          5477.683765
                4.25,          5512.250686
                4.26,          5478.116193
                4.27,          5624.346949
                4.28,          6012.180646
                4.29,            5667.8072
                 4.3,          5110.639396
                4.31,          5490.030343
                4.32,          5764.701003
                4.33,          5448.333557
                4.34,          5724.073117
                4.35,           4989.18733
                4.36,          5247.586134
                4.37,          5204.365956
                4.38,          5577.999493
                4.39,          5598.059928
                 4.4,          5565.861002
                4.41,          5514.615557
                4.42,          5080.591742
                4.43,          4861.257377
                4.44,          5539.046465
                4.45,          5255.881886
                4.46,          5176.454891
                4.47,          4989.496917
                4.48,          5032.940661
                4.49,          5032.230901
                 4.5,          5064.408879
                4.51,          4399.886618
                4.52,          3661.612036
                4.53,          3686.866454
                4.54,           3149.01706
                4.55,          3271.899918
                4.56,          3604.653609
                4.57,          3124.782403
                4.58,          3030.827342
                4.59,          2546.143441
                 4.6,          3188.816209
                4.61,          3384.223406
                4.62,          3022.235937
                4.63,          3991.257838
                4.64,          3485.843274
                4.65,          3499.056914
                4.66,          3470.661564
                4.67,          3717.672144
                4.68,          4204.211306
                4.69,          4599.415947
                 4.7,          4711.192361
                4.71,          5014.444848
                4.72,          4702.989222
                4.73,          5197.729756
                4.74,          5584.873547
                4.75,          5378.685405
                4.76,          5078.324654
                4.77,          5559.144523
                4.78,          5857.105254
                4.79,           6305.65397
                 4.8,          5545.458082
                4.81,          5120.298006
                4.82,          5469.343193
                4.83,          5298.237942
                4.84,          5629.025437
                4.85,          5592.943339
                4.86,          4928.128458
                4.87,          5131.816424
                4.88,          4838.924741
                4.89,          4625.331971
                 4.9,          4658.693126
                4.91,          4551.036461
                4.92,          4543.940435
                4.93,          4265.991191
                4.94,          3772.138014
                4.95,          3180.567644
                4.96,          3249.420093
                4.97,          3098.253156
                4.98,          2885.336234
                4.99,          3213.798957
                   5,          3109.627748
                5.01,          3001.187577
                5.02,          2887.472981
                5.03,          3576.927443
                5.04,          3318.026921
                5.05,          3926.930934
                5.06,          4605.136798
                5.07,          4715.977532
                5.08,          5489.624715
                5.09,          4800.637393
                 5.1,          4837.946615
                5.11,           4102.11008
                5.12,          4919.315478
                5.13,          4733.096316
                5.14,          4440.802495
                5.15,          4019.748105
                5.16,          3703.786595
                5.17,          3244.643195
                5.18,           3185.62938
                5.19,          2715.377288
                 5.2,          2870.656661
                5.21,          3767.375456
                5.22,          3451.653982
                5.23,          3022.570156
                5.24,          2618.318145
                5.25,            2730.6847
                5.26,          2817.447225
                5.27,          3061.307746
                5.28,          3169.775468
                5.29,          3131.542799
                 5.3,          3386.417692
