------------------------------------------------------------
 Velocity Vs Time
------------------------------------------------------------
Time (ps), Velocity (m/s)
               0.594,         14341.658978
               0.595,         14387.933623
               0.596,         14383.752307
               0.597,         14456.925331
               0.598,         14541.415761
               0.599,         14529.857044
                 0.6,         14334.882462
               0.601,         14311.647309
               0.602,         14268.829168
               0.603,         14276.373646
               0.604,         14284.967596
               0.605,          14192.20663
               0.606,         14078.249888
               0.607,           14254.3495
               0.608,         14149.612136
               0.609,         14256.411824
                0.61,         14489.766138
               0.611,         14625.512426
               0.612,         14505.547327
               0.613,         14468.194883
               0.614,         14459.573373
               0.615,         14653.861139
               0.616,         14619.824319
               0.617,         14588.605325
               0.618,         14393.427078
               0.619,         14285.027137
                0.62,         14204.083984
               0.621,         14410.973182
               0.622,         14661.391435
               0.623,          14515.09452
               0.624,          14427.88272
               0.625,         14460.708751
               0.626,         14461.810514
               0.627,         14202.627918
               0.628,         14220.295787
               0.629,         14210.052101
                0.63,         14224.360391
               0.631,         14160.733569
               0.632,         14216.639123
               0.633,         14232.366824
               0.634,         14233.116278
               0.635,         14022.391991
               0.636,         13924.108832
               0.637,         13837.898913
               0.638,         13954.437827
               0.639,         14269.012728
                0.64,         14288.312865
               0.641,         14198.292111
               0.642,         14299.259941
               0.643,         14326.148165
               0.644,         14454.710106
               0.645,         14587.211746
               0.646,         14478.898953
               0.647,         14659.303344
               0.648,         14525.754129
               0.649,         14393.431761
                0.65,         14570.860164
               0.651,         14512.938195
               0.652,         14779.072651
               0.653,         14754.330582
               0.654,         14543.482795
               0.655,         14585.768476
               0.656,         14584.558759
               0.657,          14601.43352
               0.658,         14782.119802
               0.659,         14803.102385
                0.66,         14841.002579
               0.661,         14658.977832
               0.662,         14439.276684
               0.663,         14398.317279
               0.664,          14333.74044
               0.665,         14080.825505
               0.666,          14044.91241
               0.667,         14169.999412
               0.668,         14234.622587
               0.669,         14486.559632
                0.67,         14610.212102
               0.671,         14864.652791
               0.672,         14745.094225
               0.673,         14680.367045
               0.674,         14629.657652
               0.675,         14676.925405
               0.676,         14817.500191
               0.677,         14969.998728
               0.678,         15061.167645
               0.679,         15137.097296
                0.68,         15071.936325
               0.681,         15025.685614
               0.682,         14981.700912
               0.683,         15108.188835
               0.684,         15162.890426
               0.685,         15066.011413
               0.686,         15171.820167
               0.687,         15190.101986
               0.688,         15167.428047
               0.689,         14863.520344
                0.69,         14828.433515
               0.691,         14644.505451
               0.692,          14647.86575
               0.693,         14735.222071
               0.694,         14999.953235
               0.695,         14804.347435
               0.696,         14856.442866
               0.697,         15015.972617
               0.698,         15334.361593
               0.699,         15429.661826
                 0.7,         15558.113071
               0.701,         15457.968745
               0.702,          15460.63976
               0.703,         15423.245821
               0.704,         15495.155722
               0.705,         15688.424575
               0.706,         15936.459242
               0.707,          16147.78624
               0.708,         16159.174798
               0.709,         16074.049927
                0.71,         16085.436999
               0.711,          16022.89751
               0.712,         15879.236096
               0.713,         15710.914078
               0.714,           15490.3986
               0.715,         15391.007979
               0.716,         15374.539429
               0.717,         15468.588365
               0.718,         15545.880839
               0.719,         15462.596451
                0.72,          15572.91704
               0.721,          15684.24844
               0.722,         15454.690969
               0.723,         15469.094166
               0.724,         15385.374818
               0.725,         15249.827009
               0.726,         15373.407137
               0.727,         15370.457962
               0.728,         15397.400767
               0.729,         15293.898493
                0.73,         15401.693482
               0.731,         15451.581506
               0.732,         15462.894112
               0.733,         15633.474695
               0.734,         15688.790863
               0.735,         15638.829899
               0.736,         15612.328904
               0.737,         15829.072152
               0.738,          15921.19835
               0.739,         16128.647554
                0.74,         16270.810785
               0.741,         16348.461618
               0.742,         16653.423078
               0.743,         16621.864467
               0.744,         16741.036442
               0.745,          16831.52348
               0.746,         16899.392663
               0.747,         16872.122446
               0.748,         16862.816983
               0.749,         17043.946238
                0.75,         17297.377746
               0.751,         17197.290181
               0.752,         17204.526163
               0.753,         17077.741638
               0.754,         17072.270567
               0.755,         17127.857765
               0.756,         17021.931554
               0.757,         17132.201605
               0.758,         17065.179491
               0.759,         17120.596088
                0.76,         17369.638915
               0.761,         17221.247277
               0.762,         17197.733403
               0.763,         17027.962838
               0.764,         16910.020729
               0.765,          17144.04193
               0.766,         17004.354343
               0.767,         16900.898164
               0.768,         17047.918633
               0.769,          17069.29081
                0.77,         17212.473867
               0.771,         17318.851653
               0.772,          17459.70562
               0.773,         17489.468621
               0.774,         17323.635568
               0.775,         17223.871448
               0.776,         17272.371333
               0.777,         16901.115958
               0.778,         16879.676991
               0.779,         16783.239953
                0.78,         16804.227171
               0.781,         16736.551445
               0.782,         16516.192469
               0.783,         16369.778416
               0.784,         16234.638137
               0.785,         16458.271787
               0.786,         16565.367559
               0.787,         16681.093133
               0.788,         16752.563277
               0.789,         16853.985335
                0.79,         16892.935193
               0.791,         16908.021069
               0.792,         16898.084541
               0.793,         16951.598858
               0.794,         16837.165117
               0.795,          16617.29965
               0.796,         16669.775872
               0.797,         16783.285238
               0.798,         16728.764268
               0.799,         16819.415128
                 0.8,         16688.998268
               0.801,         16596.326549
               0.802,         16509.860068
               0.803,         16483.219327
               0.804,         16519.682766
               0.805,         16391.520842
               0.806,         16523.428799
               0.807,         16583.273742
               0.808,         16495.269835
               0.809,         16442.930173
                0.81,         16451.691729
               0.811,         16316.527006
               0.812,          16504.23084
               0.813,         16456.697338
               0.814,          16574.46046
               0.815,         16445.101641
               0.816,         16492.912968
               0.817,         16427.227532
               0.818,         16518.223956
               0.819,         16833.947372
                0.82,         16716.365593
               0.821,           16835.7173
               0.822,         16724.106574
               0.823,          16872.13218
               0.824,         16913.901901
               0.825,         16964.498209
               0.826,         16868.663588
               0.827,         16748.000719
               0.828,         16907.386911
               0.829,         16893.731984
                0.83,         17157.167588
               0.831,          17160.81347
               0.832,         17269.264318
               0.833,         17240.225465
               0.834,         17222.097564
               0.835,         17090.591849
               0.836,         16984.668024
               0.837,         16927.339019
               0.838,         16934.921132
               0.839,         16903.969559
                0.84,         16874.540026
               0.841,         16771.937788
               0.842,         16576.694658
               0.843,         16227.971848
               0.844,         16244.204264
               0.845,         15959.097649
               0.846,         15839.874365
               0.847,         16054.288793
               0.848,         16167.979771
               0.849,         16215.253164
                0.85,         16502.031888
               0.851,         16626.404254
               0.852,          16632.01137
               0.853,         16462.632364
               0.854,          16476.72669
               0.855,          16301.11986
               0.856,         16346.519316
               0.857,         16489.529797
               0.858,         16760.134342
               0.859,         16814.771893
                0.86,         16925.207886
               0.861,          16735.60239
               0.862,         16943.435164
               0.863,         17176.319247
               0.864,          17065.63839
               0.865,         17340.252633
               0.866,         17185.423445
               0.867,         17026.433167
               0.868,         17220.545013
               0.869,         17098.408826
                0.87,         17053.437512
               0.871,         17071.024978
               0.872,         17117.914391
               0.873,         16823.686513
               0.874,         16779.864579
               0.875,         16991.311595
               0.876,         16828.269017
               0.877,         16743.154077
               0.878,           16729.9729
               0.879,            16620.452
                0.88,         16940.236377
               0.881,         16857.226857
               0.882,         16934.723998
               0.883,         16861.908372
               0.884,         16890.862849
               0.885,         16887.861794
               0.886,         16924.393215
               0.887,         16912.563931
               0.888,         17015.861991
               0.889,         17262.430865
                0.89,         17202.103109
               0.891,         17304.820763
               0.892,         17232.290555
               0.893,         16906.325205
               0.894,         16881.180033
               0.895,         17091.673337
               0.896,         16967.569577
               0.897,         17025.643489
               0.898,         17167.969116
               0.899,         17478.398762
                 0.9,         17430.366998
               0.901,         17437.240905
               0.902,         17391.981627
               0.903,         17255.899196
               0.904,         17196.279062
               0.905,         17396.801876
               0.906,         17044.516417
               0.907,         17211.714875
               0.908,         17187.368878
               0.909,         17246.227321
                0.91,         17350.235262
               0.911,         17240.913016
               0.912,         17511.332716
               0.913,         17402.782968
               0.914,         17220.778472
               0.915,         17054.020538
               0.916,         17011.979426
               0.917,         16883.578985
               0.918,          16768.36347
               0.919,         16741.796494
                0.92,         16686.537634
               0.921,         16539.492531
               0.922,         16549.972108
               0.923,         16717.039932
               0.924,         16877.061453
               0.925,         16895.221075
               0.926,         17045.442968
               0.927,         17241.212749
               0.928,         17231.390438
               0.929,         17148.623437
                0.93,         17261.771942
               0.931,         17267.722976
               0.932,         17217.016483
               0.933,         17351.218909
               0.934,         17046.024811
               0.935,         16899.737004
               0.936,         16910.901396
               0.937,         17043.109175
               0.938,         17030.973799
               0.939,         16855.541637
                0.94,         17033.482227
               0.941,         16947.957574
               0.942,         16835.476498
               0.943,         16818.284601
               0.944,         16836.159594
               0.945,          16803.06463
               0.946,         16782.146345
               0.947,         16854.113824
               0.948,         16837.341888
               0.949,         16763.776734
                0.95,         16906.766173
               0.951,         16852.766112
               0.952,         16959.726992
               0.953,         17172.707229
               0.954,         17164.332259
               0.955,         17174.093723
               0.956,         17281.686651
               0.957,         17152.928747
               0.958,         17207.200625
               0.959,         17061.383663
                0.96,         17117.485074
               0.961,         17171.085266
               0.962,         17113.721598
               0.963,         16937.690085
               0.964,          17084.91633
               0.965,         17124.347922
               0.966,         17027.277398
               0.967,         17090.912934
               0.968,         16983.040114
               0.969,         17099.307132
                0.97,         16965.357172
               0.971,         17205.017043
               0.972,         17262.109485
               0.973,         17400.049899
               0.974,         17582.693542
               0.975,         17569.908749
               0.976,         17632.646073
               0.977,         17874.789554
               0.978,         17942.765517
               0.979,          17924.64459
                0.98,         17998.490782
               0.981,         17889.073575
               0.982,         17888.273283
               0.983,         17942.420875
               0.984,         18014.163583
               0.985,         18185.358493
               0.986,         18127.498733
               0.987,          18007.10692
               0.988,         17892.845849
               0.989,         17974.768883
                0.99,         17781.777391
               0.991,         17641.727914
               0.992,         17586.656597
               0.993,          17855.94006
               0.994,         17957.562111
               0.995,         17844.140051
               0.996,         17862.355476
               0.997,         17881.787352
               0.998,         17564.299232
               0.999,         17529.535921
                   1,         17495.818067
               1.001,          17148.20413
               1.002,         17127.987841
               1.003,         17227.698848
               1.004,         17241.523431
               1.005,         17227.625449
               1.006,         17252.927716
               1.007,         17211.317276
