------------------------------------------------------------
 Velocity Vs Time
------------------------------------------------------------
Time (ps), Velocity (m/s)
              0.2115,           7058.96168
               0.212,          6957.349959
              0.2125,          7012.824435
               0.213,          7060.269736
              0.2135,            6990.2117
               0.214,          6962.456853
              0.2145,          7045.498604
               0.215,           7131.76697
              0.2155,          7072.226074
               0.216,          6994.507079
              0.2165,          7023.968811
               0.217,          7068.908825
              0.2175,          7118.566432
               0.218,          7099.692477
              0.2185,           7055.98395
               0.219,          7017.840524
              0.2195,           6877.91613
                0.22,          6880.153873
              0.2205,          6826.071713
               0.221,          6943.733472
              0.2215,           7145.54639
               0.222,          7113.411045
              0.2225,          7223.577146
               0.223,          7115.998859
              0.2235,          7126.571585
               0.224,           7063.68872
              0.2245,          7270.058125
               0.225,          7116.532389
              0.2255,          7131.020587
               0.226,          7129.069584
              0.2265,          7013.089325
               0.227,          6945.500515
              0.2275,             6883.027
               0.228,          6944.269624
              0.2285,          7051.218088
               0.229,          7077.591292
              0.2295,          7037.348991
                0.23,          7060.685285
              0.2305,          7039.381155
               0.231,          7185.513459
              0.2315,          7299.447252
               0.232,          7150.233108
              0.2325,          7355.298211
               0.233,          7360.234502
              0.2335,          7429.837046
               0.234,          7468.693639
              0.2345,          7424.932945
               0.235,          7511.567031
              0.2355,          7520.969443
               0.236,          7580.433193
              0.2365,          7589.538943
               0.237,          7616.151043
              0.2375,          7616.680507
               0.238,          7657.902352
              0.2385,           7763.99879
               0.239,          7759.561049
              0.2395,          7914.496435
                0.24,          8026.859084
              0.2405,          8194.633559
               0.241,          8153.392093
              0.2415,          8249.740764
               0.242,          8292.940852
              0.2425,          8305.157594
               0.243,          8322.630856
              0.2435,          8386.401424
               0.244,          8326.624035
              0.2445,          8540.264523
               0.245,          8582.996808
              0.2455,          8411.762688
               0.246,          8412.872714
              0.2465,          8413.891001
               0.247,          8378.091082
              0.2475,          8307.709889
               0.248,          8363.880355
              0.2485,          8257.496969
               0.249,          8298.268923
              0.2495,          8580.273619
                0.25,          8426.110261
              0.2505,           8257.93954
               0.251,          8177.575673
              0.2515,          8089.968682
               0.252,          8000.446508
              0.2525,          8097.979284
               0.253,          8204.587733
              0.2535,          8327.336872
               0.254,          8115.923289
              0.2545,          8009.482376
               0.255,          7931.145027
              0.2555,          7995.463829
               0.256,          7951.825305
              0.2565,          8061.411989
               0.257,          8108.547739
              0.2575,          7896.369752
               0.258,          7871.049218
              0.2585,          8002.683307
               0.259,           8164.72201
              0.2595,          8145.777978
                0.26,          8130.709145
              0.2605,          8169.120926
               0.261,          8278.139502
              0.2615,          8292.816343
               0.262,          8371.679632
              0.2625,          8292.268355
               0.263,          8277.896613
              0.2635,          8175.964085
               0.264,          8223.647739
              0.2645,          8166.330257
               0.265,          8310.497533
              0.2655,          8100.642672
               0.266,          8075.167877
              0.2665,          8096.389673
               0.267,          8149.059971
              0.2675,          8141.744497
               0.268,          7945.436964
              0.2685,          7891.046768
               0.269,          7808.917493
              0.2695,          7591.614066
                0.27,          7607.918231
              0.2705,          7417.757309
               0.271,          7581.997926
              0.2715,          7324.786164
               0.272,          7242.912514
              0.2725,          7359.439176
               0.273,          7390.440659
              0.2735,          7390.337365
               0.274,          7491.575914
              0.2745,          7557.749726
               0.275,          7607.591156
              0.2755,          7469.861843
               0.276,          7352.016001
              0.2765,          7319.633657
               0.277,          7350.229257
              0.2775,          7552.737984
               0.278,          7520.858444
              0.2785,          7226.964317
               0.279,          7520.700345
              0.2795,          7504.353805
                0.28,          7480.460202
              0.2805,          7543.006206
               0.281,          7487.397354
              0.2815,          7514.084399
               0.282,          7608.991882
              0.2825,          7633.157829
               0.283,          7673.096638
              0.2835,          7759.158209
               0.284,          7698.812841
              0.2845,          7512.450757
               0.285,          7641.817863
              0.2855,          7414.874135
               0.286,          7316.990508
              0.2865,          7227.571231
               0.287,            7202.4144
              0.2875,          7388.347091
               0.288,          7337.871331
              0.2885,          7629.787975
               0.289,          7571.894897
              0.2895,          7649.491033
                0.29,          7560.143583
              0.2905,          7690.870581
               0.291,          7683.019111
              0.2915,          7753.083928
               0.292,          7715.372385
              0.2925,          7869.435627
               0.293,          7768.542777
              0.2935,          7804.246557
               0.294,          7903.528346
              0.2945,          7881.497888
               0.295,          7865.828707
              0.2955,          7708.500182
               0.296,          7719.243824
              0.2965,          7777.851613
               0.297,          7878.414137
              0.2975,           7810.67769
               0.298,          7747.194031
              0.2985,          7648.361111
               0.299,          7632.739442
              0.2995,          7607.857505
                 0.3,          7695.248682
              0.3005,          7747.368957
               0.301,          7787.385515
              0.3015,          7928.173068
               0.302,          8037.479574
              0.3025,          8072.352705
               0.303,          7956.376929
              0.3035,          7952.813382
               0.304,          7916.409589
              0.3045,          7948.582433
               0.305,          7870.657031
              0.3055,          7869.928042
               0.306,          7989.261228
              0.3065,          7950.489232
               0.307,          8042.715732
              0.3075,          7972.735407
               0.308,          7908.465054
              0.3085,          7918.083158
               0.309,          7891.223982
              0.3095,          7956.963067
                0.31,          8057.408868
              0.3105,          8092.130632
               0.311,          8007.533568
              0.3115,          8015.476436
               0.312,          8029.326216
              0.3125,          7916.313392
               0.313,          8071.562089
              0.3135,          8141.040796
               0.314,          8186.267146
              0.3145,          8068.277031
               0.315,          8013.259892
              0.3155,          7915.062321
               0.316,          7914.031893
