------------------------------------------------------------
 Velocity Vs Time
------------------------------------------------------------
Time (ps), Velocity (m/s)
                5.19,          8431.930872
                 5.2,          8291.940925
                5.21,          8000.885785
                5.22,          8178.583938
                5.23,           7829.53299
                5.24,          8448.787612
                5.25,          8889.483448
                5.26,           8998.81874
                5.27,           8771.84063
                5.28,          8679.473452
                5.29,          8483.922165
                 5.3,          7778.438435
                5.31,          7964.552078
                5.32,          7614.235518
                5.33,          7773.396525
                5.34,          7439.597785
                5.35,          7458.340097
                5.36,          6918.111394
                5.37,            7420.8184
                5.38,          7500.039381
                5.39,           7637.71656
                 5.4,          7776.347362
                5.41,          8153.167289
                5.42,          7414.696114
                5.43,          8076.989358
                5.44,          7935.274801
                5.45,          7946.224903
                5.46,          7706.791929
                5.47,          7479.808096
                5.48,           7284.46134
                5.49,          6982.407536
                 5.5,          6892.550824
                5.51,           7100.74233
                5.52,          7118.720779
                5.53,          7290.477109
                5.54,          6747.648718
                5.55,          6584.559642
                5.56,          7244.599694
                5.57,          7417.782031
                5.58,          7555.672478
                5.59,          7315.130181
                 5.6,          6648.842324
                5.61,           6095.35903
                5.62,          6101.329309
                5.63,          6575.228121
                5.64,          7061.449976
                5.65,          7310.062754
                5.66,           7517.00216
                5.67,          7415.826244
                5.68,          7603.436382
                5.69,          6930.896985
                 5.7,          7522.681801
                5.71,          7239.728413
                5.72,          6705.045735
                5.73,          6023.943169
                5.74,          5443.891181
                5.75,          6069.843868
                5.76,          6543.007551
                5.77,          5978.711087
                5.78,          5778.954106
                5.79,          5860.302756
                 5.8,          6198.931589
                5.81,          5984.230439
                5.82,          6085.954589
                5.83,          6749.208106
                5.84,          7037.002374
                5.85,          7827.989812
                5.86,          7479.112964
                5.87,          8178.661681
                5.88,          8048.901761
                5.89,          8191.083415
                 5.9,          7795.810149
                5.91,          8018.978463
                5.92,          7733.000865
                5.93,          8224.282208
                5.94,          8809.989075
                5.95,          8917.671449
                5.96,          9218.201432
                5.97,          8584.045243
                5.98,          9624.752923
                5.99,          9756.863012
                   6,          9934.320674
                6.01,          10081.14994
                6.02,         10381.337953
                6.03,         10095.845132
                6.04,         10520.021546
                6.05,         10442.712422
                6.06,         10414.829557
                6.07,         10667.768243
                6.08,         10469.090553
                6.09,         10929.334751
                 6.1,         10288.803652
                6.11,         10358.997084
                6.12,         10535.869159
                6.13,         10329.117574
                6.14,          9740.936091
                6.15,          9625.137798
                6.16,          9720.416072
                6.17,          9434.792718
                6.18,          9539.787435
                6.19,           9292.64102
                 6.2,          9612.709391
                6.21,          9633.193507
                6.22,          9856.985124
                6.23,          9924.811932
                6.24,          9798.976265
                6.25,         10183.054482
                6.26,         10194.705956
                6.27,         10174.754538
                6.28,          9984.512786
                6.29,         10076.480485
                 6.3,          10399.21021
                6.31,         10139.938057
                6.32,          9179.094794
                6.33,          9826.378613
                6.34,         10036.623885
                6.35,          9655.510739
                6.36,          9226.907805
                6.37,           9318.31249
                6.38,          9085.993733
                6.39,          9302.006901
                 6.4,          9317.465535
                6.41,          9222.341623
                6.42,          8904.564852
                6.43,           8387.08549
                6.44,          8583.738947
                6.45,          9358.084595
                6.46,          9199.960677
                6.47,          8915.712863
                6.48,          9070.365955
                6.49,          8478.284027
                 6.5,          8380.895974
                6.51,           8076.75021
                6.52,          8416.297571
                6.53,          7964.789775
                6.54,          8317.430291
                6.55,          8256.627421
                6.56,          8285.773792
                6.57,          8428.030394
                6.58,          8592.107858
                6.59,          9101.562079
                 6.6,          9262.053401
                6.61,          9162.314495
                6.62,          9357.547854
                6.63,          9015.638247
                6.64,          9551.723918
                6.65,          9524.745667
                6.66,          9758.866441
                6.67,         10235.936181
                6.68,          9992.935759
                6.69,         10090.528731
                 6.7,            9724.7115
                6.71,          9473.908786
                6.72,          9111.731457
                6.73,          9004.418584
                6.74,          8770.339605
                6.75,          8871.933014
                6.76,          8415.959393
                6.77,          8011.526465
                6.78,          7920.217063
                6.79,          7594.291625
                 6.8,          8043.337544
                6.81,          8244.864398
                6.82,          8088.040116
                6.83,          8582.219353
                6.84,          8571.725117
                6.85,          8669.664676
                6.86,          9020.844793
                6.87,          9253.103962
                6.88,          9150.970327
                6.89,          8838.139916
                 6.9,          8950.298466
                6.91,          9343.486059
                6.92,          9186.040329
                6.93,             9000.062
                6.94,           8691.79927
                6.95,          8555.640225
                6.96,          8477.718371
                6.97,          8416.971427
                6.98,          8710.110313
                6.99,          8393.779269
                   7,          8619.555282
                7.01,          8700.049627
                7.02,          8881.733633
                7.03,          8085.472641
                7.04,          7738.087926
                7.05,          7988.811059
                7.06,          7950.830476
                7.07,          8310.002507
                7.08,          8573.074357
                7.09,          8265.895122
                 7.1,          8401.694661
                7.11,          8842.955623
                7.12,           8896.51174
                7.13,          9027.189579
                7.14,          9028.698807
                7.15,          9548.492031
                7.16,          9330.724919
                7.17,          9412.131146
                7.18,          9529.110118
                7.19,         10011.175214
                 7.2,          9250.983004
                7.21,           9144.54783
                7.22,          9980.521828
                7.23,         10069.463554
                7.24,          9921.757067
                7.25,          9059.406741
                7.26,          9127.996072
                7.27,          8523.353673
                7.28,          9093.944991
                7.29,          9145.711171
                 7.3,          8973.733007
                7.31,          9160.380239
                7.32,          9228.246698
                7.33,          9109.997703
                7.34,          9010.711989
                7.35,          9412.249892
                7.36,          8961.832309
                7.37,           8955.56706
                7.38,          8871.070697
                7.39,          9009.065617
                 7.4,          8903.860573
                7.41,          9040.076246
                7.42,          9843.270232
                7.43,          9370.580835
                7.44,          9255.912189
                7.45,          8672.654635
                7.46,           8962.11966
                7.47,          8792.792672
                7.48,          9467.308269
                7.49,          9587.760781
                 7.5,          9362.357079
                7.51,          9044.800955
                7.52,          9578.651836
                7.53,         10024.003443
                7.54,          9072.192647
                7.55,          9215.010682
                7.56,          9813.294742
                7.57,          9593.900364
                7.58,          9190.028901
                7.59,            8811.4897
                 7.6,          8034.257018
                7.61,          8285.022939
                7.62,          8663.820913
                7.63,           8902.78838
                7.64,          8822.923705
                7.65,          8759.534224
                7.66,          9353.837107
                7.67,           9652.93136
                7.68,          9744.731407
                7.69,          9290.124834
                 7.7,          9202.576344
                7.71,           9135.39788
                7.72,          9383.001619
                7.73,         10335.418323
                7.74,         10220.839986
                7.75,          9435.781952
                7.76,          8924.222356
                7.77,           8327.83517
                7.78,          8140.508033
                7.79,          8023.972996
                 7.8,          8026.015277
                7.81,          7544.181597
                7.82,          7787.965741
                7.83,          7808.784133
                7.84,          7499.775597
                7.85,          7834.217405
                7.86,          7568.155168
                7.87,          7472.596064
                7.88,          7122.928504
                7.89,          7218.902964
                 7.9,           7893.65292
                7.91,          7640.784635
                7.92,          7035.187199
                7.93,          7658.177422
                7.94,          7167.834376
                7.95,           7512.98921
                7.96,           7482.26851
                7.97,          7836.409869
                7.98,          7470.517043
                7.99,          6090.326198
                   8,           6839.08835
                8.01,          6917.270333
                8.02,           5917.20238
                8.03,          6369.030376
                8.04,          7008.065313
                8.05,          7317.314305
                8.06,          7456.141721
                8.07,          7077.764447
                8.08,          7514.576723
                8.09,          7169.285303
                 8.1,          7065.681803
                8.11,          7337.678367
                8.12,          7810.777869
                8.13,          7547.342686
                8.14,          7778.540671
                8.15,          7510.003196
                8.16,          7748.588157
                8.17,          7605.420795
                8.18,          7852.963338
                8.19,          7679.252444
                 8.2,          7974.339188
                8.21,          7840.403106
                8.22,          8156.114699
                8.23,          8686.898639
                8.24,          8605.085461
                8.25,          8157.887397
                8.26,          8650.116553
                8.27,          8813.788753
                8.28,          9167.217081
                8.29,          8660.402178
                 8.3,          8616.567834
                8.31,          8481.394654
                8.32,          8475.453871
                8.33,          8096.546299
                8.34,          8172.402468
                8.35,          7899.994895
                8.36,           8083.37606
                8.37,          7682.315855
                8.38,          7252.941497
                8.39,          7502.242576
                 8.4,          7209.145708
                8.41,          6877.557467
                8.42,          7088.492578
                8.43,           7103.60597
                8.44,          6733.578979
                8.45,          6580.366707
                8.46,          7270.273234
                8.47,          7476.921232
                8.48,          7655.065777
                8.49,          7206.110168
                 8.5,          7035.972374
                8.51,          7191.227791
                8.52,           8041.42133
                8.53,          7951.644752
                8.54,          7556.912064
                8.55,          7545.938231
                8.56,          8155.470691
                8.57,          8246.788441
                8.58,          8825.759084
                8.59,          8662.913677
                 8.6,          8145.132284
                8.61,          8139.122791
                8.62,          8026.473265
                8.63,          8155.392252
                8.64,          8279.347089
                8.65,          8668.004782
                8.66,          8867.370941
                8.67,          9066.638876
                8.68,          9209.997745
                8.69,          8809.314078
                 8.7,          8749.375925
                8.71,          8372.454066
                8.72,          8056.554836
                8.73,          8257.246759
                8.74,          8451.945219
                8.75,          8947.957125
                8.76,          8473.671228
                8.77,          8349.976161
                8.78,          8488.576962
                8.79,          8514.003725
                 8.8,          8349.257165
                8.81,          7994.238319
                8.82,          8222.340133
                8.83,          8439.643488
                8.84,          8977.531749
                8.85,          8562.319622
                8.86,          8573.405963
                8.87,          8274.534485
                8.88,          8124.843504
                8.89,           8165.06179
                 8.9,          8689.516409
                8.91,          9010.887444
                8.92,          8879.203019
                8.93,          8601.688877
                8.94,          9176.253954
                8.95,          9022.638115
                8.96,          8938.569793
                8.97,          8552.007977
                8.98,          8550.556993
                8.99,           7626.29422
                   9,          7629.569867
                9.01,          7429.788631
                9.02,          7887.369252
                9.03,          7491.161844
                9.04,          7673.746653
                9.05,          7078.068991
                9.06,          7811.843807
                9.07,          8411.622607
                9.08,          9405.714493
                9.09,          9345.660546
                 9.1,          9090.245096
                9.11,          9006.822179
                9.12,          8938.263465
                9.13,          8790.282914
                9.14,           9182.26032
                9.15,          9403.171829
                9.16,          9510.576027
                9.17,          9042.348466
                9.18,          9166.319469
                9.19,          9194.780424
                 9.2,          9110.190501
                9.21,          9320.563773
                9.22,          9404.247756
                9.23,          9384.868681
                9.24,          9217.713029
                9.25,          9278.217193
                9.26,          9068.224369
                9.27,          9019.901344
                9.28,          8647.093637
                9.29,          7693.483021
                 9.3,          7685.811556
                9.31,          7708.543594
                9.32,          7702.694713
                9.33,          7591.729631
                9.34,          8234.849854
                9.35,          7987.254927
                9.36,          8108.941727
                9.37,          8056.915323
                9.38,           8233.65279
                9.39,           8356.83611
                 9.4,          8032.639526
                9.41,           7366.02447
                9.42,          7860.957186
                9.43,          7477.153018
                9.44,          7697.097006
                9.45,          7701.806526
                9.46,          7565.917876
                9.47,          7728.574472
                9.48,          7695.550897
                9.49,          7151.998128
                 9.5,          6440.052745
                9.51,          6495.544522
                9.52,          6514.308401
                9.53,          6965.241891
                9.54,          6778.482082
                9.55,          6404.257305
                9.56,          6577.353781
                9.57,           6269.17829
                9.58,          6238.155814
                9.59,          6315.750702
                 9.6,          6210.922405
                9.61,           5793.98457
                9.62,          6553.633687
                9.63,          7028.849369
                9.64,          7127.165832
                9.65,          6998.781352
                9.66,          6769.066315
                9.67,          6952.283789
                9.68,          6620.422095
                9.69,          5768.103229
                 9.7,          6547.739869
                9.71,          6623.944432
                9.72,          6656.499827
                9.73,          7038.326123
                9.74,          6813.912473
                9.75,          6323.982691
                9.76,          6631.925449
                9.77,          6665.361601
                9.78,          6570.981515
                9.79,          6661.486135
                 9.8,          7719.448744
                9.81,          7596.100421
                9.82,          7903.516523
                9.83,          6795.195346
                9.84,          6817.081869
                9.85,          7008.352177
                9.86,          7077.514927
                9.87,          6920.788022
                9.88,          6467.444452
                9.89,           6499.82821
                 9.9,          6370.255792
                9.91,          6630.625191
                9.92,           6116.36893
                9.93,            6641.1003
                9.94,          6917.751452
                9.95,          7354.037796
                9.96,          7263.468585
                9.97,          7110.670309
                9.98,          7441.060226
                9.99,           7157.70251
                  10,          7146.071232
               10.01,          7578.864883
               10.02,          8014.176962
               10.03,          7695.975643
               10.04,          7412.588765
               10.05,          7173.956023
               10.06,          7237.951981
               10.07,          7457.040513
               10.08,          7003.565799
               10.09,          7217.179443
                10.1,           7695.99326
               10.11,          7714.639574
               10.12,          7949.817134
               10.13,          7630.251056
               10.14,          7643.972989
               10.15,          7579.271086
               10.16,          7824.238189
               10.17,          6758.601475
               10.18,          7325.870218
               10.19,          7697.624495
                10.2,          7599.203812
               10.21,          7168.510049
               10.22,          7530.397647
               10.23,          7319.480082
               10.24,          7164.540631
               10.25,          6679.974894
               10.26,          6348.968604
               10.27,          6216.451946
               10.28,             6416.184
               10.29,          6696.368096
                10.3,          6865.289501
               10.31,          6970.093521
               10.32,          6925.990819
               10.33,          6730.366064
               10.34,          6692.261335
               10.35,          6475.822924
               10.36,          7280.856841
               10.37,          7128.860024
               10.38,          6953.817337
               10.39,          7299.803698
                10.4,          7123.364567
               10.41,          6819.229076
               10.42,          7574.646972
               10.43,          6977.583745
               10.44,          7237.058518
               10.45,          7619.541491
               10.46,            7420.3855
               10.47,          7157.733132
               10.48,          7610.769179
               10.49,          7626.081723
                10.5,          7678.632964
               10.51,          7662.218439
               10.52,          8000.751765
               10.53,           8193.92418
               10.54,          7865.867922
               10.55,          8115.145327
               10.56,          8318.075681
               10.57,          7745.117794
               10.58,          7849.504862
               10.59,          8095.091172
                10.6,          8228.378071
               10.61,          7255.322257
               10.62,          7450.661729
               10.63,           7679.09518
               10.64,          7859.037641
               10.65,          8407.671382
               10.66,          7680.261584
               10.67,          7320.459173
               10.68,          7494.236417
               10.69,          7184.314028
                10.7,          7355.590067
               10.71,          7330.627245
               10.72,           7349.51846
               10.73,           7040.92644
               10.74,          6445.526986
               10.75,          6483.253769
               10.76,          6215.368745
               10.77,          5612.406921
               10.78,          5740.476252
               10.79,          6000.348924
                10.8,          5882.167196
               10.81,          6296.520197
               10.82,          6426.210648
               10.83,          6694.476266
               10.84,            6874.0699
               10.85,          6546.225178
               10.86,          6332.396428
               10.87,          6317.401701
               10.88,          6171.833568
               10.89,          6680.539722
                10.9,          7407.216137
               10.91,          7547.906969
               10.92,          8170.034439
               10.93,          7744.763851
               10.94,          7854.758077
               10.95,          7688.331237
               10.96,          8141.526822
               10.97,          8047.344625
               10.98,          7197.169315
               10.99,          7421.344021
                  11,          7752.466019
               11.01,          8482.738093
               11.02,          8654.475614
               11.03,          9006.066101
               11.04,          8512.241983
               11.05,          8586.169323
               11.06,           8018.22052
               11.07,          8710.599096
               11.08,          8777.250486
               11.09,          8505.390524
                11.1,          8511.835246
               11.11,          8363.199725
               11.12,          8239.901209
               11.13,          7946.382568
               11.14,          8280.465798
               11.15,          8375.843149
               11.16,          8482.179741
               11.17,          8140.390173
               11.18,          8429.975043
               11.19,          8813.611398
                11.2,          8715.263946
               11.21,          8592.117392
               11.22,           8768.07068
               11.23,          8855.697009
               11.24,          9022.769243
               11.25,          8898.552731
               11.26,          8876.773423
               11.27,          9449.432075
               11.28,          9137.673842
               11.29,          8946.959352
                11.3,          9554.053353
               11.31,          9461.159234
               11.32,            9442.9164
               11.33,          9742.573314
               11.34,         10312.373331
               11.35,         10459.563164
               11.36,         10043.940583
               11.37,          9458.879214
               11.38,          9487.880375
               11.39,          9393.910211
                11.4,          9578.308449
               11.41,          8713.836681
               11.42,          8858.039138
               11.43,          8535.999127
               11.44,          8234.303286
               11.45,          7552.477218
               11.46,          8299.702452
               11.47,          8654.585555
               11.48,          8532.168398
               11.49,          8542.512419
                11.5,          8700.640076
               11.51,          8282.878128
               11.52,          7990.438456
               11.53,          7948.127131
               11.54,          8538.446856
               11.55,          8084.725479
               11.56,          8569.848595
               11.57,           9143.92405
               11.58,          9776.518456
               11.59,         10006.291346
                11.6,          9623.114815
               11.61,          9896.476482
               11.62,          9449.267608
               11.63,          8916.096604
               11.64,          7990.570116
               11.65,          8177.466247
               11.66,          8239.690033
               11.67,          8480.239239
               11.68,          8118.662659
               11.69,          7974.666684
                11.7,          7326.785702
               11.71,          7302.732202
               11.72,          7212.758535
               11.73,          6648.450122
               11.74,          6272.172459
               11.75,           6017.49848
               11.76,          6261.865181
               11.77,          5891.012491
               11.78,          6114.800899
               11.79,          6057.645573
                11.8,          6040.193122
               11.81,           6004.44401
               11.82,          5630.489904
               11.83,          5784.789064
               11.84,          5850.138499
               11.85,          6475.948784
               11.86,          6086.875266
               11.87,           5980.44224
               11.88,          6061.855711
               11.89,          6316.196423
                11.9,          6480.271499
               11.91,          6615.971609
               11.92,          6944.890886
               11.93,          6396.374005
               11.94,          6208.640566
               11.95,          6555.823686
               11.96,          6032.833151
               11.97,          5721.242635
               11.98,          5611.716826
               11.99,          6083.452035
                  12,          6032.572431
               12.01,          5738.093429
               12.02,          6100.797207
               12.03,          6304.916193
               12.04,          6948.639472
               12.05,          7269.924541
               12.06,          7442.583095
               12.07,          7326.740961
               12.08,          7017.899885
               12.09,          7189.190146
                12.1,          7024.785087
               12.11,          7107.510524
               12.12,          7067.613897
               12.13,           7044.75698
               12.14,          7559.081408
               12.15,          7439.512073
               12.16,          7450.581788
               12.17,          7645.281383
               12.18,          7089.404024
               12.19,             7338.595
                12.2,          7256.957104
               12.21,          7090.009883
               12.22,           6785.54224
               12.23,           6992.89441
               12.24,          7336.216341
               12.25,          7218.108015
               12.26,          7260.269072
               12.27,          7224.158052
               12.28,          6725.776827
               12.29,          6817.270262
                12.3,          7470.728126
               12.31,          7819.466154
               12.32,           6997.64672
               12.33,           6898.97237
               12.34,          7297.889408
               12.35,           7029.76041
               12.36,          6940.252845
               12.37,          7296.044245
               12.38,           7555.34805
               12.39,          7452.595549
                12.4,          7202.410581
               12.41,          7237.764211
               12.42,          7674.774757
               12.43,          7724.638893
               12.44,          7655.576287
               12.45,          7427.012232
               12.46,          7292.083189
               12.47,          7755.125859
               12.48,          7548.484063
               12.49,          7596.361805
                12.5,          7201.731515
               12.51,          7183.336821
               12.52,          7789.876511
               12.53,          8084.116014
               12.54,          8726.349901
               12.55,          8305.235521
               12.56,          8317.606464
               12.57,          8279.234056
               12.58,          8018.099357
               12.59,          7483.297763
                12.6,          7100.326641
               12.61,          7308.234542
               12.62,          7309.629778
               12.63,           6731.70162
               12.64,             6716.733
               12.65,          6601.037756
               12.66,          7242.672083
               12.67,          7044.917019
               12.68,          6651.536701
               12.69,          7149.645659
                12.7,          7270.815326
               12.71,          7048.516106
               12.72,          7188.694625
               12.73,          6742.680436
               12.74,          6849.988609
               12.75,          6316.370258
               12.76,          6208.656036
               12.77,          6357.229274
               12.78,          6481.417645
               12.79,          6708.740142
                12.8,          6413.161553
               12.81,          6344.555692
               12.82,          5895.322924
               12.83,          5908.170456
               12.84,          6094.057062
               12.85,            6358.3264
               12.86,          6199.705973
               12.87,            6400.5457
               12.88,          6387.614892
               12.89,          6982.709742
                12.9,          7055.129256
               12.91,          7620.444854
               12.92,          7303.436892
               12.93,          7304.207529
               12.94,          6814.937528
               12.95,          7348.790972
               12.96,          7074.168956
               12.97,           6796.11958
               12.98,          6944.488439
               12.99,          7111.195202
                  13,          6430.036161
               13.01,          6645.965908
               13.02,           6151.66416
               13.03,          6176.069332
               13.04,          6023.682753
               13.05,          6462.473272
               13.06,          6886.566571
               13.07,          7586.577476
               13.08,          7254.858645
               13.09,           7320.56923
                13.1,          7066.091249
               13.11,          7115.539094
               13.12,          6921.941862
               13.13,          7014.609216
               13.14,          6658.874395
               13.15,          7562.289937
               13.16,          6985.667447
               13.17,          7489.793571
               13.18,          7680.686679
               13.19,          7235.307724
                13.2,          7691.934339
               13.21,           7684.41745
               13.22,          7556.441088
               13.23,          7279.087073
               13.24,           7387.17283
               13.25,          7603.918182
               13.26,          7784.777423
               13.27,          8084.224946
               13.28,           7822.48055
               13.29,           7813.09818
                13.3,           7779.35292
               13.31,          7590.288881
               13.32,          6808.369666
               13.33,          6441.806796
               13.34,          6435.174335
               13.35,          6519.670409
               13.36,          6370.418457
               13.37,          7040.058807
               13.38,          7500.238388
               13.39,          8021.141934
                13.4,          7665.229515
               13.41,          7713.936376
               13.42,          7053.752349
               13.43,           7478.13811
               13.44,           7270.41864
               13.45,          7611.895651
               13.46,           7449.69025
               13.47,          7256.672783
               13.48,          6834.629485
               13.49,           6365.49614
                13.5,          6618.310962
               13.51,          6784.798793
               13.52,          6949.922909
               13.53,          7044.766598
               13.54,           6832.55936
               13.55,          7030.116915
               13.56,          6976.830509
               13.57,          7272.646272
               13.58,          7690.536607
               13.59,          7654.857657
                13.6,          7376.330025
               13.61,          6741.600789
               13.62,          7475.638112
               13.63,          7984.160366
               13.64,          7627.331253
               13.65,          7450.713452
               13.66,          7380.132044
               13.67,          7216.120393
               13.68,          7090.873605
               13.69,          7009.995982
                13.7,          7371.596585
               13.71,          7534.000301
               13.72,          7358.793679
               13.73,          7631.227269
               13.74,          7356.606236
               13.75,          6914.448239
               13.76,          6671.819589
               13.77,           6980.03023
               13.78,          7054.455784
               13.79,          6528.698407
                13.8,            7005.4374
               13.81,          7467.156924
               13.82,          7998.851818
               13.83,          7523.321978
               13.84,          7167.024522
               13.85,          7443.560222
               13.86,          8160.221883
               13.87,          7799.123887
               13.88,          7485.309223
               13.89,          7313.142135
                13.9,          7576.918969
               13.91,          7164.131439
               13.92,          6317.236037
               13.93,          6629.625518
               13.94,          6233.943202
               13.95,           6550.05634
               13.96,          6133.764059
               13.97,          6761.681713
               13.98,          6873.265164
               13.99,          6448.033047
                  14,          6470.858376
               14.01,          6913.582178
               14.02,          6618.569397
               14.03,          5328.999697
               14.04,          5240.116746
               14.05,          5642.366374
               14.06,          5779.506708
               14.07,           6699.47134
               14.08,           7051.11669
               14.09,          6849.842018
                14.1,          6362.665519
               14.11,          6627.314092
               14.12,           6261.31338
               14.13,          6462.771534
               14.14,          6313.978999
               14.15,          5977.803642
               14.16,            6155.7436
               14.17,          5877.415835
               14.18,          6136.744632
               14.19,          6915.293343
                14.2,          6398.469566
               14.21,          6466.371401
               14.22,          6269.458445
               14.23,          5774.013612
               14.24,          5605.010111
               14.25,          5511.523989
               14.26,           5441.01746
               14.27,          5689.813148
               14.28,          5631.528823
               14.29,          6419.567099
                14.3,          6012.730163
               14.31,          5506.266851
               14.32,          5414.906765
               14.33,          5303.642408
               14.34,          6208.737735
               14.35,          6476.555556
               14.36,          6465.483005
               14.37,          6390.759698
               14.38,          7022.776126
               14.39,          6521.891489
                14.4,          6387.994986
               14.41,          6064.470046
               14.42,          5816.485176
               14.43,          6152.231251
               14.44,          6987.110018
               14.45,          7596.993667
               14.46,          7239.377651
               14.47,          7074.413397
               14.48,          7279.584837
               14.49,          6716.099526
                14.5,          7007.586066
               14.51,          7058.195685
               14.52,          7109.944601
               14.53,          6792.089369
               14.54,          6872.663787
               14.55,          7512.594364
               14.56,          7508.100211
               14.57,          7066.768524
               14.58,          6898.996248
               14.59,          6953.787338
                14.6,          6982.848924
               14.61,          6974.274971
               14.62,          6897.650216
               14.63,          7287.883567
               14.64,           7533.31548
               14.65,          6369.186136
               14.66,          6915.679348
               14.67,          7154.277504
               14.68,           7813.69563
               14.69,          7976.860794
                14.7,          8134.127118
               14.71,          7795.000718
               14.72,          7731.927901
               14.73,          7854.843906
               14.74,           7575.39014
               14.75,          7623.378652
               14.76,          7531.008846
               14.77,          7685.383337
               14.78,          7854.261346
               14.79,          7782.288878
                14.8,          7780.253594
               14.81,          7538.069582
               14.82,          7233.676663
               14.83,           7683.49733
               14.84,          7114.080342
               14.85,           6891.29984
               14.86,           7080.33423
               14.87,          7262.941155
               14.88,           7187.42707
               14.89,          8367.812714
                14.9,          7898.810442
               14.91,          8081.880107
               14.92,          8907.445196
               14.93,          9572.179699
               14.94,          9334.365729
               14.95,          9638.100846
               14.96,          9165.780495
               14.97,          9297.271038
               14.98,          8916.050044
               14.99,           8473.68505
                  15,          8166.798926
               15.01,          7629.915363
               15.02,          7208.654587
               15.03,          7201.838663
               15.04,          6881.304592
               15.05,          6975.205088
               15.06,          7291.327496
               15.07,          7519.654456
               15.08,          8223.494601
               15.09,          7910.075132
                15.1,          7623.806818
               15.11,          7522.098736
               15.12,          7513.809402
               15.13,          7313.407872
               15.14,          7552.902526
               15.15,          7275.932926
               15.16,          7903.693114
               15.17,          7546.357598
               15.18,          7927.499883
               15.19,           7931.25145
                15.2,          7352.964853
               15.21,          6868.998088
               15.22,          6501.280152
               15.23,          6342.624253
               15.24,          5606.266467
               15.25,          5646.953482
               15.26,          5470.141306
               15.27,           5187.76244
               15.28,          6100.003543
               15.29,          5956.701073
                15.3,          6157.574652
               15.31,          6158.548409
               15.32,          6029.544466
               15.33,          5854.149911
               15.34,          6248.268786
               15.35,          6409.105855
               15.36,          6615.209767
               15.37,          6998.766425
               15.38,          7429.153128
               15.39,          7178.697016
                15.4,          7966.793292
               15.41,          7684.219787
               15.42,          7736.637116
               15.43,          8066.605052
               15.44,          8114.480738
               15.45,          8037.187222
               15.46,          8106.624998
               15.47,          8231.535677
               15.48,          8179.988925
               15.49,          8125.938911
                15.5,          8626.185045
               15.51,          8844.425232
               15.52,          8791.037094
               15.53,          8673.065159
               15.54,          8704.519633
               15.55,           8591.66456
               15.56,          9208.952443
               15.57,          9668.539194
               15.58,          9906.751915
               15.59,         10210.593953
                15.6,         10104.510325
               15.61,          9803.681454
               15.62,          9483.944448
               15.63,          9119.576623
               15.64,          9465.922146
               15.65,          9086.425867
