------------------------------------------------------------
 Velocity Vs Time
------------------------------------------------------------
Time (ps), Velocity (m/s)
              0.0213,          1610.857314
              0.0214,          1587.173477
              0.0215,          1649.085106
              0.0216,          1684.375786
              0.0217,          1682.966094
              0.0218,          1776.423117
              0.0219,          1689.687068
               0.022,          1683.611279
              0.0221,          1737.544559
              0.0222,           1751.28282
              0.0223,          1801.996223
              0.0224,          1914.947372
              0.0225,          1935.155989
              0.0226,          1914.172034
              0.0227,          1892.727262
              0.0228,          1936.761384
              0.0229,          1951.517056
               0.023,          1932.797802
              0.0231,          1933.074417
              0.0232,          1854.993221
              0.0233,          1858.739689
              0.0234,          1813.418139
              0.0235,          1797.500328
              0.0236,          1750.474188
              0.0237,          1792.700804
              0.0238,          1817.038934
              0.0239,          1832.930875
               0.024,          1775.443531
              0.0241,          1827.156931
              0.0242,          1836.848167
              0.0243,          1875.699899
              0.0244,          1921.132095
              0.0245,          1876.315461
              0.0246,          1891.898244
              0.0247,          1886.410807
              0.0248,          1849.500524
              0.0249,          1906.388268
               0.025,          1911.737072
              0.0251,           1911.48212
              0.0252,          1952.690514
              0.0253,          2039.996562
              0.0254,          1907.042195
              0.0255,          1946.053855
              0.0256,          1946.702998
              0.0257,          1885.305101
              0.0258,          1934.872495
              0.0259,          1887.568253
               0.026,           1913.02756
              0.0261,          1918.863246
              0.0262,          1904.068883
              0.0263,           1935.86394
              0.0264,          1901.182381
              0.0265,          1893.536759
              0.0266,          1864.986678
              0.0267,          1845.931118
              0.0268,          1779.145071
              0.0269,          1702.240865
               0.027,          1711.135377
              0.0271,          1728.308434
              0.0272,          1813.754883
              0.0273,          1895.868601
              0.0274,          1918.166062
              0.0275,          1894.520709
              0.0276,          1888.445213
              0.0277,          1827.926729
              0.0278,          1808.113234
              0.0279,          1821.881652
               0.028,          1820.604536
              0.0281,           1797.87335
              0.0282,          1798.521467
              0.0283,          1872.866747
              0.0284,          1913.878692
              0.0285,          1970.626591
              0.0286,          1972.689075
              0.0287,          1892.391714
              0.0288,          1902.327194
              0.0289,          1915.444322
               0.029,          1971.873837
              0.0291,          1999.156494
              0.0292,           2043.21043
              0.0293,          2002.510736
              0.0294,          1973.998308
              0.0295,          1947.715969
              0.0296,          1933.309368
              0.0297,          1961.304416
              0.0298,           2001.51732
              0.0299,          1980.076115
                0.03,          2013.265726
              0.0301,          2083.729834
              0.0302,          2142.800958
              0.0303,          2215.720201
              0.0304,          2221.133489
              0.0305,          2164.073263
              0.0306,          2199.850326
              0.0307,          2224.411986
              0.0308,          2252.030169
              0.0309,          2272.897412
               0.031,          2300.394911
              0.0311,          2292.069574
              0.0312,          2325.889971
              0.0313,          2222.531511
              0.0314,          2211.208296
              0.0315,          2212.339496
              0.0316,          2209.997238
              0.0317,          2116.102024
              0.0318,          2070.428838
              0.0319,          2073.575553
               0.032,          2088.338139
              0.0321,          2116.951935
              0.0322,          2112.013447
              0.0323,          2201.420065
              0.0324,          2108.496178
              0.0325,          2151.711575
              0.0326,          2221.728784
              0.0327,          2292.992182
              0.0328,          2333.382097
              0.0329,          2226.805651
               0.033,          2287.463701
              0.0331,          2329.767337
              0.0332,          2328.267194
              0.0333,          2360.269721
              0.0334,          2438.486965
              0.0335,          2449.799385
              0.0336,          2428.694194
              0.0337,          2418.368244
              0.0338,          2440.149743
              0.0339,          2458.534809
               0.034,          2471.526161
              0.0341,          2635.697772
              0.0342,          2649.376939
              0.0343,          2626.852209
              0.0344,          2584.596042
              0.0345,          2526.907052
              0.0346,          2538.731872
              0.0347,          2539.358538
              0.0348,          2507.983083
              0.0349,          2474.744288
               0.035,          2533.322678
              0.0351,          2553.959762
              0.0352,          2593.599517
              0.0353,          2631.909981
              0.0354,          2632.981007
              0.0355,          2698.328832
              0.0356,          2721.268977
              0.0357,          2744.995033
              0.0358,          2759.566668
              0.0359,          2754.141072
               0.036,          2806.107234
              0.0361,           2766.48639
              0.0362,          2787.191678
              0.0363,          2795.218064
              0.0364,          2869.303552
              0.0365,          2921.663532
              0.0366,          2977.901992
              0.0367,          3108.753617
              0.0368,          3065.480125
              0.0369,          3058.031354
               0.037,          3105.934908
              0.0371,          3104.837817
              0.0372,          3148.245861
              0.0373,          3262.720533
              0.0374,          3228.625497
              0.0375,          3195.373147
              0.0376,          3234.856604
              0.0377,          3300.003218
              0.0378,          3300.628664
              0.0379,          3325.529572
               0.038,          3328.035385
              0.0381,          3323.874481
              0.0382,          3367.425537
              0.0383,          3368.051718
              0.0384,          3423.229204
              0.0385,          3411.907659
              0.0386,          3519.129118
              0.0387,          3504.003191
              0.0388,          3630.146868
              0.0389,          3560.927222
               0.039,          3575.564464
              0.0391,          3538.178076
              0.0392,          3468.965069
              0.0393,          3485.889369
              0.0394,          3430.674031
              0.0395,          3447.953574
              0.0396,           3468.34922
              0.0397,          3435.895934
              0.0398,          3459.948776
              0.0399,          3528.751547
                0.04,          3533.342458
              0.0401,          3541.644819
              0.0402,          3529.712015
              0.0403,          3624.169448
              0.0404,          3622.611447
              0.0405,          3567.198538
              0.0406,          3601.819567
              0.0407,          3571.678012
              0.0408,          3549.053376
              0.0409,          3540.147347
               0.041,          3550.416016
              0.0411,          3482.045173
              0.0412,          3498.302756
              0.0413,           3476.41465
              0.0414,          3493.667896
              0.0415,          3499.627757
              0.0416,          3579.020576
              0.0417,          3579.662522
              0.0418,          3630.245787
              0.0419,          3626.947843
               0.042,          3660.852681
              0.0421,          3605.645992
              0.0422,          3505.021643
              0.0423,          3493.337401
              0.0424,          3487.098294
              0.0425,          3417.146473
              0.0426,          3485.014322
              0.0427,          3502.484082
              0.0428,          3472.546361
              0.0429,          3377.682398
               0.043,          3414.844405
              0.0431,          3308.730966
              0.0432,          3289.721386
              0.0433,          3170.147523
              0.0434,          3220.413414
              0.0435,           3243.59803
              0.0436,          3234.705331
              0.0437,          3216.629715
              0.0438,          3221.757477
              0.0439,          3280.866268
               0.044,          3304.292592
              0.0441,          3288.264922
              0.0442,          3303.799323
              0.0443,          3339.740928
              0.0444,          3316.813543
              0.0445,          3296.508805
              0.0446,          3296.608136
              0.0447,          3232.498025
              0.0448,          3189.975008
              0.0449,          3121.368211
               0.045,          3141.168853
              0.0451,          3124.515258
              0.0452,           3177.16627
              0.0453,          3175.552348
              0.0454,          3164.072877
              0.0455,          3225.397545
              0.0456,          3244.726825
              0.0457,          3223.053081
              0.0458,          3213.409986
              0.0459,          3186.455702
               0.046,          3213.461655
              0.0461,          3132.461048
              0.0462,          3161.943568
              0.0463,          3150.094618
              0.0464,          3238.322664
              0.0465,          3243.291532
              0.0466,          3112.542898
              0.0467,          3140.019061
              0.0468,          3093.561064
              0.0469,          3084.617824
               0.047,          3103.235302
              0.0471,          3055.033519
              0.0472,          2994.240447
              0.0473,          2994.897985
              0.0474,          2950.512716
              0.0475,          2961.599283
              0.0476,          2894.624465
              0.0477,           2948.97262
              0.0478,          2920.129893
              0.0479,          2935.998532
               0.048,          3005.191086
              0.0481,          3070.762573
              0.0482,          3088.819397
              0.0483,          3011.641408
              0.0484,          2986.063594
              0.0485,          2967.355167
              0.0486,          2976.134208
              0.0487,          2944.152414
              0.0488,          3038.976379
              0.0489,          3088.701548
               0.049,          3147.366547
              0.0491,          3165.062538
              0.0492,          3230.033943
              0.0493,          3198.046931
              0.0494,          3165.541282
              0.0495,          3157.499581
              0.0496,          3100.008115
              0.0497,          3131.332095
              0.0498,          3061.735676
              0.0499,           3057.00679
                0.05,            2950.6704
              0.0501,          2914.561217
              0.0502,           2822.36222
              0.0503,          2809.454592
              0.0504,          2792.519789
              0.0505,          2804.463975
              0.0506,          2748.273227
              0.0507,          2762.026267
              0.0508,          2802.454668
              0.0509,          2803.065344
               0.051,          2841.121266
              0.0511,          2761.393939
              0.0512,          2764.191593
              0.0513,           2809.25353
              0.0514,          2805.733286
              0.0515,          2792.363719
              0.0516,           2783.57304
              0.0517,          2806.685461
              0.0518,          2792.695737
              0.0519,          2805.111033
               0.052,          2806.953411
              0.0521,          2896.395556
              0.0522,          2829.468548
              0.0523,          2906.199728
              0.0524,           2934.72724
              0.0525,          2935.543883
              0.0526,          2881.489555
              0.0527,          2928.675163
              0.0528,          2916.443798
              0.0529,          2873.703447
               0.053,          2897.289091
              0.0531,          2927.159087
              0.0532,          2919.199162
              0.0533,          2793.955343
              0.0534,          2824.263281
              0.0535,          2771.677136
              0.0536,          2746.687626
              0.0537,          2791.160754
              0.0538,          2823.156842
              0.0539,          2745.082761
               0.054,          2804.724358
              0.0541,          2779.243454
              0.0542,          2725.564079
              0.0543,          2711.155345
              0.0544,          2714.064522
              0.0545,          2577.403267
              0.0546,          2578.044895
              0.0547,          2544.661457
              0.0548,          2537.265504
              0.0549,          2464.712787
               0.055,          2487.127904
              0.0551,          2470.713417
              0.0552,          2446.973735
              0.0553,          2444.748837
              0.0554,          2354.097586
              0.0555,          2335.319445
              0.0556,          2355.817276
              0.0557,          2393.512366
              0.0558,          2389.771741
              0.0559,          2368.406496
               0.056,          2366.321675
              0.0561,          2272.876314
              0.0562,            2232.3556
              0.0563,          2247.133064
              0.0564,          2094.724628
              0.0565,          2119.993951
              0.0566,           2070.42728
              0.0567,          2029.684116
              0.0568,          2056.457245
              0.0569,          2066.863327
               0.057,          2114.067877
              0.0571,          2124.334306
              0.0572,          2168.779096
              0.0573,          2148.171516
              0.0574,          2107.285211
              0.0575,           2117.05448
              0.0576,          2125.137328
              0.0577,          2092.450484
              0.0578,             1957.204
              0.0579,          1946.334187
               0.058,          1899.985017
              0.0581,          1893.946268
              0.0582,           1984.12857
              0.0583,          2001.102987
              0.0584,          2016.793675
              0.0585,          2103.562947
              0.0586,           2107.72608
              0.0587,          2082.781051
              0.0588,          2083.435973
              0.0589,           2027.48948
               0.059,          2063.397248
              0.0591,          2126.415911
              0.0592,          2163.295893
              0.0593,          2123.437775
              0.0594,          2157.142626
              0.0595,          2170.208698
              0.0596,          2119.246434
              0.0597,          2165.802387
              0.0598,          2144.303158
              0.0599,          2159.127377
                0.06,          2155.133666
              0.0601,           2161.13111
              0.0602,          2246.465753
              0.0603,          2243.311947
              0.0604,          2247.824742
              0.0605,          2262.293349
              0.0606,          2271.932767
              0.0607,          2318.005207
              0.0608,           2292.07945
              0.0609,          2365.965715
               0.061,          2385.591047
              0.0611,           2387.55038
              0.0612,          2362.344015
              0.0613,          2339.453981
              0.0614,          2351.712359
              0.0615,          2372.697297
              0.0616,          2345.269418
              0.0617,          2369.838634
              0.0618,          2283.249308
              0.0619,          2301.686963
               0.062,          2363.038164
              0.0621,          2400.144085
              0.0622,          2387.199716
              0.0623,          2405.090859
              0.0624,          2396.874242
              0.0625,          2456.130609
              0.0626,          2456.774543
              0.0627,            2466.2027
              0.0628,           2507.97963
              0.0629,          2467.471362
               0.063,          2461.027948
              0.0631,          2459.997867
              0.0632,           2404.88371
              0.0633,          2416.698889
              0.0634,           2388.74285
              0.0635,          2297.703153
              0.0636,          2282.429739
              0.0637,          2279.814463
              0.0638,          2307.242308
              0.0639,          2317.414448
               0.064,          2319.047976
              0.0641,          2402.042436
              0.0642,           2389.02467
              0.0643,           2395.62431
              0.0644,          2389.084099
              0.0645,          2405.127075
              0.0646,          2412.252975
              0.0647,          2370.830682
              0.0648,          2417.106592
              0.0649,          2531.615535
               0.065,          2400.291473
              0.0651,          2437.768903
              0.0652,          2411.327453
              0.0653,          2430.651718
              0.0654,          2444.738533
              0.0655,           2475.00849
              0.0656,          2484.960888
              0.0657,           2491.43861
              0.0658,          2444.385375
              0.0659,          2410.107683
               0.066,          2466.722074
              0.0661,           2467.34935
              0.0662,          2523.860262
              0.0663,          2545.199422
              0.0664,          2572.504941
              0.0665,          2607.370021
              0.0666,          2634.078186
              0.0667,          2634.706859
              0.0668,          2664.306259
              0.0669,          2679.190674
               0.067,          2775.597716
              0.0671,          2792.058298
              0.0672,          2855.706481
              0.0673,          2833.518371
              0.0674,          2834.152968
              0.0675,          2822.970955
              0.0676,          2770.654618
              0.0677,          2727.989902
              0.0678,          2791.207722
              0.0679,           2828.46935
               0.068,          2909.228551
              0.0681,          2915.318551
              0.0682,          2963.289889
              0.0683,          2956.255515
              0.0684,          3004.598625
              0.0685,          3019.916302
